!NUMBER OF ENERGY LEVELS
41
!NUMBER OF COLL TRANS
820
!NUMBER OF COLL TEMPS
20
!COLL TEMPS
                      5.        10.        20.        30.        40.        50.        60.        70.        80.        90.       100.       200.       300.       500.       700.      1000.      1500.      2000.      2500.      3000.
! UP+ LOW+ COLLRATES(cm^3 s^-1)
    8      5  5.6500E-11 5.7700E-11 5.7800E-11 5.6600E-11 5.5300E-11 5.4100E-11 5.3200E-11 5.2300E-11 5.1400E-11 5.0500E-11 5.0500E-11 5.0800E-11 5.0800E-11 5.1200E-11 5.2200E-11 5.4300E-11 5.7500E-11 5.8800E-11 5.8300E-11 5.6500E-11
    8      6  8.0800E-11 8.5500E-11 9.3100E-11 9.8600E-11 1.0300E-10 1.0800E-10 1.1100E-10 1.1500E-10 1.1700E-10 1.1800E-10 1.2250E-10 1.5200E-10 1.7300E-10 2.0800E-10 2.3800E-10 2.7400E-10 3.1000E-10 3.2500E-10 3.2600E-10 3.1700E-10
    8      7  2.0800E-10 2.2400E-10 2.5300E-10 2.7300E-10 2.8700E-10 2.9700E-10 3.0400E-10 3.0900E-10 3.1200E-10 3.1300E-10 3.1950E-10 3.4700E-10 3.5400E-10 3.5600E-10 3.5400E-10 3.5000E-10 3.3900E-10 3.2400E-10 3.0600E-10 2.8700E-10
    9      1  2.9700E-12 2.9700E-12 2.9700E-12 2.9700E-12 2.9700E-12 2.9700E-12 2.9700E-12 2.9700E-12 2.9700E-12 2.9700E-12 2.9700E-12 3.0400E-12 3.1800E-12 3.4700E-12 3.6600E-12 3.7900E-12 3.8400E-12 3.7900E-12 3.6700E-12 3.5000E-12
    9      2  7.5300E-12 7.5300E-12 7.5300E-12 7.5300E-12 7.5300E-12 7.5300E-12 7.5300E-12 7.5300E-12 7.5300E-12 7.5300E-12 7.5300E-12 6.5600E-12 5.8200E-12 4.9400E-12 4.5900E-12 4.5700E-12 5.0100E-12 5.4300E-12 5.6500E-12 5.6900E-12
    9      3  1.8000E-11 1.8000E-11 1.8000E-11 1.8000E-11 1.8000E-11 1.8000E-11 1.8000E-11 1.8000E-11 1.8000E-11 1.8000E-11 1.8000E-11 1.9200E-11 2.0600E-11 2.2200E-11 2.2900E-11 2.3300E-11 2.3300E-11 2.3000E-11 2.2300E-11 2.1400E-11
    9      4  2.6644E-11 2.5349E-11 2.4053E-11 2.3295E-11 2.2757E-11 2.2340E-11 2.1999E-11 2.1711E-11 2.1462E-11 2.1241E-11 2.3000E-11 2.1300E-11 1.9600E-11 1.7300E-11 1.6300E-11 1.6200E-11 1.7700E-11 1.9000E-11 1.9600E-11 1.9600E-11
    9      5  4.1517E-11 4.2246E-11 4.2974E-11 4.3401E-11 4.3703E-11 4.3938E-11 4.4130E-11 4.4292E-11 4.4432E-11 4.4556E-11 4.6500E-11 5.4400E-11 6.1600E-11 7.1300E-11 7.6600E-11 8.0700E-11 8.2900E-11 8.1800E-11 7.8900E-11 7.4900E-11
    9      6  5.5033E-11 5.3645E-11 5.2257E-11 5.1445E-11 5.0869E-11 5.0422E-11 5.0056E-11 4.9748E-11 4.9480E-11 4.9244E-11 5.2800E-11 5.2400E-11 5.2000E-11 5.2100E-11 5.3100E-11 5.5400E-11 5.8800E-11 6.0200E-11 5.9700E-11 5.7900E-11
    9      7  7.7011E-11 8.6660E-11 9.6308E-11 1.0195E-10 1.0596E-10 1.0906E-10 1.1160E-10 1.1375E-10 1.1560E-10 1.1724E-10 1.2000E-10 1.4900E-10 1.7200E-10 2.1000E-10 2.4100E-10 2.7700E-10 3.1500E-10 3.3000E-10 3.3000E-10 3.2100E-10
    9      8  1.8983E-10 2.1563E-10 2.4143E-10 2.5652E-10 2.6723E-10 2.7553E-10 2.8232E-10 2.8806E-10 2.9303E-10 2.9741E-10 3.0900E-10 3.3500E-10 3.4400E-10 3.4900E-10 3.4900E-10 3.4600E-10 3.3700E-10 3.2300E-10 3.0500E-10 2.8600E-10
   10      1  1.3800E-12 1.3800E-12 1.3800E-12 1.3800E-12 1.3800E-12 1.3800E-12 1.3800E-12 1.3800E-12 1.3800E-12 1.3800E-12 1.3800E-12 1.1800E-12 1.0400E-12 8.8300E-13 8.4200E-13 8.8600E-13 1.0300E-12 1.1500E-12 1.2100E-12 1.2200E-12
   10      2  5.5300E-12 5.5300E-12 5.5300E-12 5.5300E-12 5.5300E-12 5.5300E-12 5.5300E-12 5.5300E-12 5.5300E-12 5.5300E-12 5.5300E-12 5.8700E-12 6.2700E-12 6.9900E-12 7.4600E-12 7.8300E-12 8.0300E-12 7.9700E-12 7.7300E-12 7.3900E-12
   10      3  8.3800E-12 8.3800E-12 8.3800E-12 8.3800E-12 8.3800E-12 8.3800E-12 8.3800E-12 8.3800E-12 8.3800E-12 8.3800E-12 8.3800E-12 7.4600E-12 6.6800E-12 5.7700E-12 5.4800E-12 5.6400E-12 6.3600E-12 6.9700E-12 7.2700E-12 7.3200E-12
   10      4  1.8000E-11 1.8000E-11 1.8000E-11 1.8000E-11 1.8000E-11 1.8000E-11 1.8000E-11 1.8000E-11 1.8000E-11 1.8000E-11 1.8000E-11 2.0200E-11 2.2000E-11 2.3900E-11 2.4700E-11 2.5200E-11 2.5400E-11 2.5100E-11 2.4400E-11 2.3400E-11
   10      5  2.5589E-11 2.4293E-11 2.2997E-11 2.2240E-11 2.1702E-11 2.1285E-11 2.0944E-11 2.0656E-11 2.0406E-11 2.0186E-11 2.2500E-11 2.1400E-11 1.9900E-11 1.7700E-11 1.6800E-11 1.7000E-11 1.8700E-11 2.0300E-11 2.1000E-11 2.1000E-11
   10      6  3.9633E-11 4.0362E-11 4.1091E-11 4.1517E-11 4.1820E-11 4.2054E-11 4.2246E-11 4.2408E-11 4.2549E-11 4.2673E-11 4.4700E-11 5.4800E-11 6.2900E-11 7.3200E-11 7.8800E-11 8.3100E-11 8.5500E-11 8.4500E-11 8.1500E-11 7.7400E-11
   10      7  5.3567E-11 5.2178E-11 5.0790E-11 4.9978E-11 4.9402E-11 4.8955E-11 4.8590E-11 4.8281E-11 4.8014E-11 4.7778E-11 5.3100E-11 5.3000E-11 5.2500E-11 5.2400E-11 5.3400E-11 5.5800E-11 5.9500E-11 6.1200E-11 6.0700E-11 5.8900E-11
   10      8  7.3222E-11 8.2871E-11 9.2519E-11 9.8163E-11 1.0217E-10 1.0527E-10 1.0781E-10 1.0996E-10 1.1182E-10 1.1346E-10 1.1500E-10 1.4800E-10 1.7300E-10 2.1200E-10 2.4400E-10 2.8000E-10 3.1800E-10 3.3300E-10 3.3300E-10 3.2400E-10
   10      9  1.7167E-10 1.9747E-10 2.2326E-10 2.3836E-10 2.4906E-10 2.5737E-10 2.6415E-10 2.6989E-10 2.7486E-10 2.7925E-10 2.8800E-10 3.2000E-10 3.3200E-10 3.4050E-10 3.4200E-10 3.4100E-10 3.3350E-10 3.2000E-10 3.0250E-10 2.8400E-10
